velocity,altitude,best_m,best_p,best_t,finesse_max,naca_complet
161.9106917774002,8542.14195843735,8,7,9,301.9618721199563,8709
176.93457138995012,9783.498695970706,8,7,7,343.2577069314915,8707
169.24145694596695,11371.178936470493,9,6,13,281.7557781997959,9613
58.9079805757891,472.62936591435346,7,7,6,300.9816400489299,7706
81.27081452771752,3675.059401700271,8,7,9,280.7515390788304,8709
93.9263871631957,6118.761562413339,8,6,11,254.62311548293766,8611
142.38826239206583,6201.357522631673,6,7,6,260.5895425787587,6706
144.29211678199152,8232.163736113454,6,7,12,212.1802859896734,6712
99.2076808743546,2265.3723723513576,9,6,15,247.76298284084461,9615
225.56446589671486,3168.0792922257747,7,5,7,141.77396815576606,7507
84.82233400564937,5786.634118224359,7,6,11,231.10873083516154,7611
204.97909812533794,842.1815439067827,7,6,5,299.9992083774671,7605
58.93424783763459,4586.758718335716,6,6,10,195.56492783503757,6610
196.39218311271213,914.5892558351813,9,3,7,186.12553974035174,9307
152.7622644383482,9193.056130817564,7,6,10,278.29760598654894,7610
55.41168273274142,3121.7567363638304,7,6,14,199.28046277314152,7614
230.4391955198092,9303.27820435262,4,7,6,95.07484433193403,4706
100.93509708915605,11572.739237016815,9,7,4,300.91588519355867,9704
193.1179481171109,8081.5026973792355,7,7,11,232.23118526835034,7711
147.89445651435,6456.211950534119,7,5,1,190.13738440639978,7501
54.14994878705126,3443.1601943874984,7,6,13,202.3623091720609,7613
164.11151675389203,565.3418970634036,7,6,5,303.5668795702929,7605
224.17041719282636,8569.291854478039,6,8,1,36.8146246933688,6801
233.0589815995282,629.0398572578634,6,6,6,209.65140383379526,6606
194.56396254885357,10585.623526479287,5,5,5,207.0663807501383,5505
106.83454805162779,2493.578559027918,8,5,6,248.67198314040553,8506
180.56696337393495,940.5554009889428,8,6,6,358.9433401016941,8606
248.6116490542532,6187.493788126977,2,6,1,66.41320702525884,2601
107.04595902585305,5948.557655888014,8,5,10,215.78157267536355,8510
154.45994303922268,6012.203009303466,7,6,8,302.0597565144,7608
205.46005183622788,1289.0221663897244,7,5,3,269.2388392874965,7503
132.1596797111896,8499.40762510773,8,7,7,327.9694247496834,8707
112.80007095184443,10925.948946939927,9,5,3,250.09816351541934,9503
139.71926100774317,11796.398245996405,7,6,9,249.64871523054487,7609
195.1194687396642,2940.7150033083467,9,6,7,400.06297210906814,9607
165.04269352665173,4293.422567967712,7,6,11,277.5944345021448,7611
131.36743887599943,1613.6527275263127,9,6,2,276.1706950392865,9602
139.41638128576358,8891.432622836523,9,7,6,341.09031092641237,9706
184.98264265875218,3577.904873448715,7,6,10,288.49244192427074,7610
215.83572367695464,11690.71622155276,5,6,2,203.67123911046363,5602
179.7088828097819,10234.249194894692,5,6,13,192.02403097488016,5613
234.1650208406054,5723.627036983326,4,7,1,129.3308732562035,4701
169.89764117183307,10114.590577250989,6,6,13,232.0124823901127,6613
80.0880218352312,2110.2121957929617,8,6,3,313.31706047306017,8603
104.71329707431683,4826.3921403307695,7,7,7,296.78702658166026,7707
128.6850035815608,1851.518261843378,8,6,6,338.67293995251094,8606
50.13158584744277,4742.287926034459,5,7,13,176.40025374053138,5713
97.60450740073651,6117.599401305605,6,5,2,197.1913684834615,6502
166.8590671287372,8147.227688201151,5,6,5,241.62122408338314,5605
215.46941279087062,10870.875538018012,4,7,7,190.61909270412286,4707
178.59092475712367,8547.71277446062,6,6,3,300.98473622198117,6603
209.93949229801672,688.3301546442771,9,6,2,207.29564842065395,9602
219.6283587888877,8370.27293959379,2,7,9,92.38773968012082,2709
134.01033826411745,11316.795119347244,8,6,18,193.5890069339084,8618
95.42812427600674,9477.067110754704,6,6,16,171.38118001490128,6616
112.65903133429867,443.4820768202834,9,6,16,239.38842945729996,9616
238.49087974975936,3200.643271624408,3,4,5,106.0854411168048,3405
180.61258066474892,5484.036525032446,7,5,11,224.70526431378576,7511
191.11379507380485,4019.684193278362,8,6,5,389.4243730432747,8605
149.77864149927558,8263.955302557564,8,6,5,336.8834661933691,8605
59.5564794022728,4314.402886860901,7,6,2,249.07698878449523,7602
73.0936619563554,1917.072537190848,9,6,18,193.7660082978572,9618
187.9435028251884,9507.170744605652,7,6,8,322.0726129553631,7608
109.59471901956282,10989.642668805982,8,7,6,313.89565759920686,8706
209.26442097012176,593.3906770471901,7,6,13,222.14298982540882,7613
157.62133335533235,2025.3083684506885,7,6,11,262.91862021953676,7611
210.6960431239163,4240.905147952212,7,5,4,280.2933250658691,7504
186.71897746006437,2433.0943275128884,9,6,6,414.7185027423135,9606
210.08733993086744,8894.855108543601,6,6,4,264.922017640538,6604
228.68863963771676,5884.16038114983,4,8,6,128.66745532087606,4806
104.86038109519072,7733.132413289122,5,7,8,232.64653418218228,5708
214.38366586267875,327.3910089957921,5,8,7,158.66053962903223,5807
174.07771912868657,2224.507264738585,7,7,7,228.60389127089226,7707
204.0800335506193,10075.683590741619,6,6,9,207.6725548441982,6609
238.80626689141005,1089.3826279818786,4,6,6,160.57707646441597,4606
151.6994965083594,4177.198720853895,7,6,18,177.42531448261636,7618
78.7253115981978,10256.591998787375,6,6,13,176.12320407405363,6613
141.338419131524,4090.2670038256997,7,7,6,269.19116819053954,7706
115.51746399895816,3619.1638642238963,7,5,8,214.23052276699386,7508
146.70166338042765,11879.363985187807,7,6,13,236.2082698674596,7613
247.85503172000577,10361.8315150955,2,7,1,74.93906076840857,2701
130.2941838487443,11824.003760518379,6,7,8,279.4513223280535,6708
240.19053147479767,8340.416582406773,3,7,1,103.611767630346,3701
239.0834922842946,7421.786713161799,4,5,1,118.54696947940405,4501
143.6286593460279,3604.4218098443494,8,6,8,331.0113536395628,8608
64.38814672915814,8640.045174606352,9,4,5,160.5869208058518,9405
66.98846146576173,9259.560036806988,9,7,6,254.13625625985824,9706
59.57245947916745,6200.21031633785,6,7,11,224.91722822709434,6711
148.1388734747347,5827.9214332164465,5,6,6,223.59164544048642,5606
95.2280222438018,6587.170089957473,9,7,6,321.1848784684932,9706
84.15267794404149,4972.936679673273,7,6,12,229.1239351381145,7612
180.61596998226008,10430.661928730719,8,6,12,289.9140922357224,8612
58.789286318014504,10304.53464200469,8,7,9,200.18162182197432,8709
131.96780955368396,10038.266576914504,8,6,6,292.2727283158128,8606
223.81800861120257,11888.961971116973,3,6,10,75.04668784962007,3610
73.87255405611037,7914.7325315238495,4,8,7,185.23547489576714,4807
71.1486767563,6318.160965333473,7,7,8,278.2318264853164,7708
246.30209869820052,11900.121151808828,9,6,1,29.628549285847075,9601
137.7600617456289,10369.998078928988,9,6,6,309.51740638003525,9606
67.5848695500867,2364.6955885227912,6,7,7,269.70642318371665,6707
95.44529575840895,9362.4957353947,9,6,2,296.00644226469956,9602
152.58501055066415,2669.898234560613,7,6,7,306.2737420606389,7607
210.5847347443736,1232.5651362557087,7,5,10,234.32559114205677,7510
111.11004048103679,1649.9798818038892,9,6,11,308.28512510927465,9611
224.9332285326923,7711.555426134978,4,5,3,175.47423543389505,4503
146.69486156155136,10870.593838526956,8,7,7,339.2819163733954,8707
177.47117217507994,5854.73532768264,6,6,9,259.6129495338177,6609
177.29524638352376,11594.614886656562,9,6,7,324.4130140161167,9607
113.19326335788793,11356.335542702878,8,7,5,320.88314948011634,8705
91.1736351146885,530.4060888619881,7,7,8,259.9164962236691,7708
197.64687599576794,4944.5500396386415,8,6,11,300.4318258012129,8611
70.85948898601526,5383.132437007607,6,7,7,268.6637734432039,6707
210.7279051280839,1469.6855025017076,6,6,6,248.30459952740793,6606
64.065948066576,2783.515695704016,7,7,8,283.11502802558044,7708
213.0539699212944,3197.557274969806,7,6,8,276.21200652997936,7608
139.3409369384882,6632.657739256812,9,6,7,335.9939813233756,9607
54.65231150772614,3650.4295607169533,6,6,6,210.3814946331817,6606
90.2053229815586,3708.4660002353016,7,7,10,255.44002844841515,7710
169.39910537097973,11721.022361311974,8,6,5,328.1598656807226,8605
249.0440239362276,4070.265409232723,2,8,6,102.70477178496469,2806
173.44100156774044,3119.6467058424605,8,5,2,277.48531327925053,8502
